candidate_id,job_role,hiring_score,rank_in_role,role_applicant_count,percentile_in_role,selected
459,Sales Executive,16.8,767,981,21.8,0
2309,Sales Executive,16.8,767,981,21.8,0
3113,Sales Executive,16.8,767,981,21.8,0
3773,Sales Executive,16.7,770,981,21.6,0
3832,Sales Executive,16.7,770,981,21.6,0
2272,Sales Executive,16.5,772,981,21.4,0
2746,Sales Executive,16.5,772,981,21.4,0
1204,Sales Executive,16.1,774,981,21.2,0
3769,Sales Executive,16.1,774,981,21.2,0
1771,Sales Executive,16.0,776,981,20.9,0
3293,Sales Executive,16.0,776,981,20.9,0
609,Sales Executive,15.9,778,981,20.7,0
1017,Sales Executive,15.9,778,981,20.7,0
1103,Sales Executive,15.9,778,981,20.7,0
1842,Sales Executive,15.8,781,981,20.4,0
3498,Sales Executive,15.8,781,981,20.4,0
1672,Sales Executive,15.7,783,981,20.3,0
1048,Sales Executive,15.6,784,981,20.0,0
1446,Sales Executive,15.6,784,981,20.0,0
2040,Sales Executive,15.6,784,981,20.0,0
2432,Sales Executive,15.6,784,981,20.0,0
1745,Sales Executive,15.5,788,981,19.7,0
3808,Sales Executive,15.5,788,981,19.7,0
165,Sales Executive,15.4,790,981,19.6,0
3057,Sales Executive,15.3,791,981,19.5,0
215,Sales Executive,15.2,792,981,19.4,0
256,Sales Executive,15.1,793,981,19.0,0
617,Sales Executive,15.1,793,981,19.0,0
1884,Sales Executive,15.1,793,981,19.0,0
1919,Sales Executive,15.1,793,981,19.0,1
3118,Sales Executive,15.1,793,981,19.0,0
3386,Sales Executive,15.1,793,981,19.0,1
542,Sales Executive,14.9,799,981,18.5,0
712,Sales Executive,14.9,799,981,18.5,0
3242,Sales Executive,14.9,799,981,18.5,0
3268,Sales Executive,14.9,799,981,18.5,0
394,Sales Executive,14.8,803,981,18.2,0
3821,Sales Executive,14.8,803,981,18.2,0
666,Sales Executive,14.7,805,981,18.0,0
1963,Sales Executive,14.7,805,981,18.0,0
63,Sales Executive,14.6,807,981,17.7,0
1092,Sales Executive,14.6,807,981,17.7,0
1172,Sales Executive,14.6,807,981,17.7,0
1641,Sales Executive,14.6,807,981,17.7,0
351,Sales Executive,14.5,811,981,17.4,0
130,Sales Executive,14.4,812,981,17.2,0
3214,Sales Executive,14.4,812,981,17.2,0
3670,Sales Executive,14.4,812,981,17.2,0
20,Sales Executive,14.3,815,981,16.9,0
2395,Sales Executive,14.3,815,981,16.9,1
2469,Sales Executive,14.3,815,981,16.9,0
1817,Sales Executive,14.2,818,981,16.5,0
2438,Sales Executive,14.2,818,981,16.5,0
3129,Sales Executive,14.2,818,981,16.5,0
3520,Sales Executive,14.2,818,981,16.5,0
3796,Sales Executive,14.2,818,981,16.5,0
238,Sales Executive,14.1,823,981,16.2,0
3456,Sales Executive,14.1,823,981,16.2,0
133,Sales Executive,14.0,825,981,16.0,0
1338,Sales Executive,14.0,825,981,16.0,0
689,Sales Executive,13.9,827,981,15.7,0
2138,Sales Executive,13.9,827,981,15.7,0
3431,Sales Executive,13.9,827,981,15.7,0
114,Sales Executive,13.8,830,981,15.3,0
1689,Sales Executive,13.8,830,981,15.3,0
1756,Sales Executive,13.8,830,981,15.3,0
2933,Sales Executive,13.8,830,981,15.3,1
53,Sales Executive,13.7,834,981,15.0,0
186,Sales Executive,13.7,834,981,15.0,0
3502,Sales Executive,13.6,836,981,14.8,0
3561,Sales Executive,13.6,836,981,14.8,0
707,Sales Executive,13.5,838,981,14.6,0
1719,Sales Executive,13.5,838,981,14.6,0
2705,Sales Executive,13.5,838,981,14.6,0
2768,Sales Executive,13.4,841,981,14.4,0
2990,Sales Executive,13.3,842,981,14.2,0
3170,Sales Executive,13.3,842,981,14.2,0
1062,Sales Executive,13.2,844,981,13.9,0
2331,Sales Executive,13.2,844,981,13.9,0
2502,Sales Executive,13.2,844,981,13.9,0
3581,Sales Executive,13.2,844,981,13.9,0
1201,Sales Executive,13.1,848,981,13.6,0
1292,Sales Executive,13.1,848,981,13.6,0
3843,Sales Executive,13.0,850,981,13.5,0
393,Sales Executive,12.9,851,981,13.3,0
3440,Sales Executive,12.9,851,981,13.3,0
418,Sales Executive,12.7,853,981,13.0,0
1254,Sales Executive,12.7,853,981,13.0,0
2537,Sales Executive,12.7,853,981,13.0,0
3195,Sales Executive,12.7,853,981,13.0,0
534,Sales Executive,12.4,857,981,12.6,0
3400,Sales Executive,12.4,857,981,12.6,0
3480,Sales Executive,12.4,857,981,12.6,0
353,Sales Executive,12.3,860,981,12.3,0
2977,Sales Executive,12.3,860,981,12.3,0
2978,Sales Executive,12.3,860,981,12.3,0
862,Sales Executive,12.2,863,981,12.0,0
2155,Sales Executive,12.2,863,981,12.0,0
3613,Sales Executive,12.2,863,981,12.0,0
2401,Sales Executive,12.0,866,981,11.7,0
2926,Sales Executive,12.0,866,981,11.7,1
3621,Sales Executive,12.0,866,981,11.7,0
991,Sales Executive,11.9,869,981,11.5,0
1140,Sales Executive,11.8,870,981,11.3,0
3418,Sales Executive,11.8,870,981,11.3,0
3847,Sales Executive,11.8,870,981,11.3,0
1992,Sales Executive,11.7,873,981,11.1,0
3859,Sales Executive,11.7,873,981,11.1,0
120,Sales Executive,11.6,875,981,10.8,0
2684,Sales Executive,11.6,875,981,10.8,0
2756,Sales Executive,11.6,875,981,10.8,0
156,Sales Executive,11.5,878,981,10.6,0
799,Sales Executive,11.5,878,981,10.6,0
1932,Sales Executive,11.4,880,981,10.4,0
1533,Sales Executive,11.3,881,981,10.1,0
1548,Sales Executive,11.3,881,981,10.1,0
2727,Sales Executive,11.3,881,981,10.1,0
2894,Sales Executive,11.3,881,981,10.1,0
574,Sales Executive,11.2,885,981,9.8,0
1772,Sales Executive,11.2,885,981,9.8,0
2389,Sales Executive,11.2,885,981,9.8,0
1485,Sales Executive,11.1,888,981,9.6,0
30,Sales Executive,11.0,889,981,9.4,0
1106,Sales Executive,11.0,889,981,9.4,0
1797,Sales Executive,11.0,889,981,9.4,0
380,Sales Executive,10.8,892,981,9.1,0
3074,Sales Executive,10.8,892,981,9.1,0
3944,Sales Executive,10.8,892,981,9.1,0
612,Sales Executive,10.7,895,981,8.8,0
3105,Sales Executive,10.7,895,981,8.8,0
21,Sales Executive,10.6,897,981,8.6,0
2602,Sales Executive,10.6,897,981,8.6,0
2643,Sales Executive,10.6,897,981,8.6,0
1363,Sales Executive,10.4,900,981,8.4,0
2604,Sales Executive,10.3,901,981,8.3,0
1691,Sales Executive,10.2,902,981,8.2,0
1174,Sales Executive,10.1,903,981,8.0,0
2402,Sales Executive,10.1,903,981,8.0,0
2893,Sales Executive,10.1,903,981,8.0,0
1498,Sales Executive,10.0,906,981,7.7,0
3488,Sales Executive,10.0,906,981,7.7,0
2192,Sales Executive,9.8,908,981,7.5,0
1799,Sales Executive,9.7,909,981,7.3,0
2849,Sales Executive,9.7,909,981,7.3,0
3286,Sales Executive,9.7,909,981,7.3,0
1162,Sales Executive,9.6,912,981,7.0,0
2429,Sales Executive,9.6,912,981,7.0,0
2688,Sales Executive,9.6,912,981,7.0,0
1805,Sales Executive,9.5,915,981,6.8,0
260,Sales Executive,9.4,916,981,6.5,0
433,Sales Executive,9.4,916,981,6.5,0
498,Sales Executive,9.4,916,981,6.5,0
784,Sales Executive,9.4,916,981,6.5,0
1496,Sales Executive,9.4,916,981,6.5,0
3777,Sales Executive,9.4,916,981,6.5,0
1068,Sales Executive,9.3,922,981,6.1,0
827,Sales Executive,9.2,923,981,5.8,0
1432,Sales Executive,9.2,923,981,5.8,0
1469,Sales Executive,9.2,923,981,5.8,0
2576,Sales Executive,9.2,923,981,5.8,0
3830,Sales Executive,9.2,923,981,5.8,0
578,Sales Executive,9.0,928,981,5.5,0
354,Sales Executive,8.9,929,981,5.4,0
1060,Sales Executive,8.9,929,981,5.4,0
2269,Sales Executive,8.8,931,981,5.1,0
3452,Sales Executive,8.8,931,981,5.1,0
58,Sales Executive,8.7,933,981,4.9,0
674,Sales Executive,8.7,933,981,4.9,0
338,Sales Executive,8.6,935,981,4.7,0
1449,Sales Executive,8.6,935,981,4.7,0
3006,Sales Executive,8.5,937,981,4.5,0
3844,Sales Executive,8.5,937,981,4.5,0
411,Sales Executive,8.4,939,981,4.4,0
831,Sales Executive,8.3,940,981,4.1,0
1501,Sales Executive,8.3,940,981,4.1,0
1700,Sales Executive,8.3,940,981,4.1,0
2868,Sales Executive,8.3,940,981,4.1,0
228,Sales Executive,8.1,944,981,3.9,0
2267,Sales Executive,8.0,945,981,3.7,0
2288,Sales Executive,8.0,945,981,3.7,0
1882,Sales Executive,7.9,947,981,3.5,1
3447,Sales Executive,7.9,947,981,3.5,0
2380,Sales Executive,7.8,949,981,3.4,0
1399,Sales Executive,7.7,950,981,3.2,0
3193,Sales Executive,7.7,950,981,3.2,0
3629,Sales Executive,7.7,950,981,3.2,0
1800,Sales Executive,7.6,953,981,2.8,0
2625,Sales Executive,7.6,953,981,2.8,0
2961,Sales Executive,7.6,953,981,2.8,0
3392,Sales Executive,7.6,953,981,2.8,0
2759,Sales Executive,7.5,957,981,2.5,0
3664,Sales Executive,7.5,957,981,2.5,0
2252,Sales Executive,7.4,959,981,2.3,0
3022,Sales Executive,7.4,959,981,2.3,0
1662,Sales Executive,7.3,961,981,2.1,0
3482,Sales Executive,7.3,961,981,2.1,0
349,Sales Executive,7.2,963,981,1.8,0
478,Sales Executive,7.2,963,981,1.8,0
1806,Sales Executive,7.2,963,981,1.8,0
2818,Sales Executive,7.1,966,981,1.6,0
3695,Sales Executive,7.1,966,981,1.6,0
3906,Sales Executive,7.0,968,981,1.4,0
801,Sales Executive,6.9,969,981,1.3,1
879,Sales Executive,6.9,969,981,1.3,0
2775,Sales Executive,6.8,971,981,1.1,0
1933,Sales Executive,6.6,972,981,0.9,0
2004,Sales Executive,6.6,972,981,0.9,0
2195,Sales Executive,6.6,972,981,0.9,0
3246,Sales Executive,6.5,975,981,0.7,1
2634,Sales Executive,6.2,976,981,0.6,0
3367,Sales Executive,6.2,976,981,0.6,0
1483,Sales Executive,5.9,978,981,0.4,0
1612,Sales Executive,5.8,979,981,0.3,0
1791,Sales Executive,5.5,980,981,0.2,0
3460,Sales Executive,5.4,981,981,0.1,0
171,Software Engineer,79.8,1,1221,100.0,1
18,Software Engineer,79.1,2,1221,99.9,1
633,Software Engineer,78.9,3,1221,99.8,1
654,Software Engineer,78.8,4,1221,99.8,1
3267,Software Engineer,77.2,5,1221,99.7,1
964,Software Engineer,76.6,6,1221,99.5,1
3096,Software Engineer,76.6,6,1221,99.5,1
1707,Software Engineer,76.4,8,1221,99.4,1
3005,Software Engineer,76.1,9,1221,99.3,1
364,Software Engineer,76.0,10,1221,99.2,1
1766,Software Engineer,76.0,10,1221,99.2,1
442,Software Engineer,75.8,12,1221,99.1,1
2792,Software Engineer,75.8,12,1221,99.1,1
917,Software Engineer,75.4,14,1221,98.8,1
2317,Software Engineer,75.4,14,1221,98.8,1
2557,Software Engineer,75.4,14,1221,98.8,1
3737,Software Engineer,75.4,14,1221,98.8,0
2325,Software Engineer,75.3,18,1221,98.6,1
2351,Software Engineer,75.0,19,1221,98.5,0
363,Software Engineer,74.9,20,1221,98.4,0
548,Software Engineer,74.8,21,1221,98.4,1
2781,Software Engineer,74.6,22,1221,98.2,1
3414,Software Engineer,74.6,22,1221,98.2,1
3610,Software Engineer,74.4,24,1221,98.1,1
1783,Software Engineer,74.2,25,1221,98.0,1
3812,Software Engineer,74.2,25,1221,98.0,1
332,Software Engineer,74.1,27,1221,97.8,1
1278,Software Engineer,74.1,27,1221,97.8,1
52,Software Engineer,74.0,29,1221,97.7,1
16,Software Engineer,73.8,30,1221,97.6,1
205,Software Engineer,73.8,30,1221,97.6,1
1182,Software Engineer,73.6,32,1221,97.5,1
2982,Software Engineer,73.4,33,1221,97.4,1
2817,Software Engineer,73.2,34,1221,97.3,1
348,Software Engineer,72.8,35,1221,97.2,1
1652,Software Engineer,72.7,36,1221,97.1,1
2158,Software Engineer,72.6,37,1221,97.1,1
2605,Software Engineer,72.2,38,1221,97.0,0
1110,Software Engineer,71.9,39,1221,96.9,1
404,Software Engineer,71.7,40,1221,96.8,1
3087,Software Engineer,71.6,41,1221,96.7,1
3228,Software Engineer,71.6,41,1221,96.7,1
3009,Software Engineer,71.5,43,1221,96.6,0
2115,Software Engineer,71.0,44,1221,96.5,1
1252,Software Engineer,70.9,45,1221,96.4,1
2951,Software Engineer,70.7,46,1221,96.3,1
199,Software Engineer,70.6,47,1221,96.2,1
3412,Software Engineer,70.6,47,1221,96.2,1
3760,Software Engineer,70.6,47,1221,96.2,1
2719,Software Engineer,70.3,50,1221,96.0,1
1654,Software Engineer,70.2,51,1221,95.9,1
5,Software Engineer,70.1,52,1221,95.8,0
2362,Software Engineer,70.1,52,1221,95.8,1
3033,Software Engineer,69.8,54,1221,95.7,1
615,Software Engineer,69.7,55,1221,95.5,1
1052,Software Engineer,69.7,55,1221,95.5,1
2216,Software Engineer,69.7,55,1221,95.5,1
2751,Software Engineer,69.2,58,1221,95.3,0
2521,Software Engineer,68.9,59,1221,95.2,1
2069,Software Engineer,68.8,60,1221,95.2,1
2082,Software Engineer,68.7,61,1221,95.1,1
3261,Software Engineer,68.5,62,1221,95.0,1
727,Software Engineer,68.1,63,1221,94.9,1
444,Software Engineer,68.0,64,1221,94.8,1
2328,Software Engineer,68.0,64,1221,94.8,1
2959,Software Engineer,68.0,64,1221,94.8,1
2505,Software Engineer,67.9,67,1221,94.6,0
2685,Software Engineer,67.9,67,1221,94.6,0
1337,Software Engineer,67.6,69,1221,94.3,1
1769,Software Engineer,67.6,69,1221,94.3,1
3901,Software Engineer,67.6,69,1221,94.3,0
2517,Software Engineer,67.5,72,1221,94.2,1
3443,Software Engineer,67.4,73,1221,94.1,1
3891,Software Engineer,67.4,73,1221,94.1,1
1170,Software Engineer,67.2,75,1221,93.9,1
2022,Software Engineer,67.2,75,1221,93.9,1
3459,Software Engineer,67.2,75,1221,93.9,1
1353,Software Engineer,67.1,78,1221,93.7,1
1521,Software Engineer,67.1,78,1221,93.7,0
589,Software Engineer,67.0,80,1221,93.5,1
2241,Software Engineer,67.0,80,1221,93.5,1
1899,Software Engineer,66.5,82,1221,93.3,0
3034,Software Engineer,66.5,82,1221,93.3,0
946,Software Engineer,66.4,84,1221,93.2,1
2408,Software Engineer,66.4,84,1221,93.2,1
1364,Software Engineer,66.3,86,1221,93.0,1
1762,Software Engineer,66.3,86,1221,93.0,1
778,Software Engineer,66.2,88,1221,92.9,1
1179,Software Engineer,65.9,89,1221,92.8,1
3219,Software Engineer,65.6,90,1221,92.7,1
898,Software Engineer,65.4,91,1221,92.6,0
1729,Software Engineer,65.4,91,1221,92.6,1
2385,Software Engineer,65.3,93,1221,92.5,1
1912,Software Engineer,65.0,94,1221,92.3,1
2645,Software Engineer,65.0,94,1221,92.3,1
968,Software Engineer,64.9,96,1221,92.2,0
894,Software Engineer,64.8,97,1221,92.1,1
2874,Software Engineer,64.8,97,1221,92.1,0
2630,Software Engineer,64.6,99,1221,91.9,1
3128,Software Engineer,64.6,99,1221,91.9,1
1940,Software Engineer,64.4,101,1221,91.8,1
1369,Software Engineer,64.3,102,1221,91.7,0
1441,Software Engineer,64.1,103,1221,91.6,1
103,Software Engineer,63.7,104,1221,91.5,0
392,Software Engineer,63.7,104,1221,91.5,1
258,Software Engineer,63.5,106,1221,91.4,0
590,Software Engineer,63.4,107,1221,91.3,1
2099,Software Engineer,63.4,107,1221,91.3,1
869,Software Engineer,63.2,109,1221,91.2,1
3080,Software Engineer,63.1,110,1221,91.1,1
1841,Software Engineer,62.9,111,1221,91.0,0
1616,Software Engineer,62.5,112,1221,90.9,1
1660,Software Engineer,62.4,113,1221,90.8,1
2963,Software Engineer,62.3,114,1221,90.7,1
1908,Software Engineer,62.2,115,1221,90.7,0
1526,Software Engineer,62.1,116,1221,90.5,1
1929,Software Engineer,62.1,116,1221,90.5,1
1277,Software Engineer,62.0,118,1221,90.4,0
1063,Software Engineer,61.9,119,1221,90.3,1
3142,Software Engineer,61.8,120,1221,90.3,1
826,Software Engineer,61.6,121,1221,90.2,0
3607,Software Engineer,61.3,122,1221,90.1,1
963,Software Engineer,61.2,123,1221,90.0,1
3125,Software Engineer,61.2,123,1221,90.0,1
3210,Software Engineer,61.0,125,1221,89.8,1
3280,Software Engineer,61.0,125,1221,89.8,0
3539,Software Engineer,61.0,125,1221,89.8,0
3344,Software Engineer,60.9,128,1221,89.6,1
2774,Software Engineer,60.6,129,1221,89.5,1
36,Software Engineer,60.4,130,1221,89.4,0
1119,Software Engineer,60.4,130,1221,89.4,1
2696,Software Engineer,60.3,132,1221,89.3,0
2131,Software Engineer,60.1,133,1221,89.2,1
1054,Software Engineer,59.5,134,1221,89.1,1
1323,Software Engineer,59.5,134,1221,89.1,1
1215,Software Engineer,59.4,136,1221,88.9,0
1606,Software Engineer,59.4,136,1221,88.9,1
1532,Software Engineer,59.3,138,1221,88.8,1
536,Software Engineer,59.1,139,1221,88.7,1
3334,Software Engineer,59.1,139,1221,88.7,0
74,Software Engineer,59.0,141,1221,88.5,1
449,Software Engineer,58.8,142,1221,88.5,1
596,Software Engineer,58.7,143,1221,88.3,1
1225,Software Engineer,58.7,143,1221,88.3,1
427,Software Engineer,58.6,145,1221,88.2,1
691,Software Engineer,58.5,146,1221,88.1,1
1444,Software Engineer,58.3,147,1221,88.0,1
1555,Software Engineer,58.1,148,1221,87.9,1
3218,Software Engineer,58.1,148,1221,87.9,1
1941,Software Engineer,58.0,150,1221,87.8,0
701,Software Engineer,57.9,151,1221,87.7,1
1811,Software Engineer,57.7,152,1221,87.6,0
3099,Software Engineer,57.7,152,1221,87.6,0
1100,Software Engineer,57.6,154,1221,87.4,1
1199,Software Engineer,57.6,154,1221,87.4,0
2023,Software Engineer,57.6,154,1221,87.4,0
225,Software Engineer,57.3,157,1221,87.1,0
1415,Software Engineer,57.3,157,1221,87.1,1
2224,Software Engineer,57.3,157,1221,87.1,1
523,Software Engineer,57.0,160,1221,87.0,1
1845,Software Engineer,56.9,161,1221,86.9,1
732,Software Engineer,56.6,162,1221,86.8,0
3167,Software Engineer,56.5,163,1221,86.7,0
76,Software Engineer,56.4,164,1221,86.7,0
2427,Software Engineer,56.3,165,1221,86.5,0
2544,Software Engineer,56.3,165,1221,86.5,1
1834,Software Engineer,56.1,167,1221,86.4,1
2286,Software Engineer,55.9,168,1221,86.3,1
3877,Software Engineer,55.7,169,1221,86.2,1
2186,Software Engineer,55.6,170,1221,86.2,1
2113,Software Engineer,55.3,171,1221,86.0,1
3266,Software Engineer,55.3,171,1221,86.0,0
2889,Software Engineer,55.1,173,1221,85.9,0
3179,Software Engineer,55.1,173,1221,85.9,1
681,Software Engineer,55.0,175,1221,85.7,1
1642,Software Engineer,55.0,175,1221,85.7,1
2244,Software Engineer,55.0,175,1221,85.7,1
3972,Software Engineer,54.9,178,1221,85.5,1
2266,Software Engineer,54.8,179,1221,85.4,1
2737,Software Engineer,54.7,180,1221,85.3,1
3800,Software Engineer,54.7,180,1221,85.3,1
437,Software Engineer,54.6,182,1221,85.1,1
726,Software Engineer,54.6,182,1221,85.1,1
255,Software Engineer,54.5,184,1221,85.0,1
3102,Software Engineer,54.4,185,1221,84.9,1
998,Software Engineer,54.1,186,1221,84.8,1
1781,Software Engineer,54.0,187,1221,84.7,1
3059,Software Engineer,54.0,187,1221,84.7,1
3315,Software Engineer,53.7,189,1221,84.6,0
2118,Software Engineer,53.5,190,1221,84.5,0
3987,Software Engineer,53.1,191,1221,84.4,1
1197,Software Engineer,52.6,192,1221,84.4,0
482,Software Engineer,52.5,193,1221,84.2,1
644,Software Engineer,52.5,193,1221,84.2,1
897,Software Engineer,52.4,195,1221,84.1,1
1722,Software Engineer,52.4,195,1221,84.1,0
1157,Software Engineer,52.3,197,1221,83.9,0
419,Software Engineer,52.1,198,1221,83.9,0
2314,Software Engineer,51.9,199,1221,83.7,0
3872,Software Engineer,51.9,199,1221,83.7,0
1966,Software Engineer,51.7,201,1221,83.6,0
2534,Software Engineer,51.7,201,1221,83.6,0
3391,Software Engineer,51.6,203,1221,83.5,1
3052,Software Engineer,51.5,204,1221,83.4,1
1484,Software Engineer,51.4,205,1221,83.3,0
3306,Software Engineer,51.3,206,1221,83.2,1
556,Software Engineer,51.2,207,1221,83.1,1
1567,Software Engineer,51.2,207,1221,83.1,1
1647,Software Engineer,50.9,209,1221,83.0,0
3555,Software Engineer,50.7,210,1221,82.9,1
1470,Software Engineer,50.6,211,1221,82.8,0
3454,Software Engineer,50.5,212,1221,82.7,0
1547,Software Engineer,50.4,213,1221,82.6,0
2741,Software Engineer,50.3,214,1221,82.5,1
3976,Software Engineer,50.3,214,1221,82.5,1
2608,Software Engineer,50.2,216,1221,82.4,0
1629,Software Engineer,50.1,217,1221,82.3,0
3860,Software Engineer,50.1,217,1221,82.3,0
510,Software Engineer,50.0,219,1221,82.1,1
830,Software Engineer,50.0,219,1221,82.1,0
2416,Software Engineer,50.0,219,1221,82.1,1
2806,Software Engineer,49.8,222,1221,81.9,1
3601,Software Engineer,49.7,223,1221,81.8,0
1390,Software Engineer,49.6,224,1221,81.7,0
3464,Software Engineer,49.6,224,1221,81.7,0
1261,Software Engineer,49.3,226,1221,81.6,0
608,Software Engineer,49.1,227,1221,81.4,0
1542,Software Engineer,49.1,227,1221,81.4,1
2152,Software Engineer,49.1,227,1221,81.4,1
3415,Software Engineer,48.8,230,1221,81.2,0
728,Software Engineer,48.4,231,1221,81.1,0
3751,Software Engineer,48.4,231,1221,81.1,0
337,Software Engineer,48.2,233,1221,81.0,0
2584,Software Engineer,48.2,233,1221,81.0,1
77,Software Engineer,48.1,235,1221,80.8,0
2226,Software Engineer,48.1,235,1221,80.8,1
2571,Software Engineer,48.1,235,1221,80.8,1
1980,Software Engineer,48.0,238,1221,80.5,1
2483,Software Engineer,48.0,238,1221,80.5,0
636,Software Engineer,47.6,240,1221,80.4,1
1628,Software Engineer,47.6,240,1221,80.4,0
2987,Software Engineer,47.5,242,1221,80.3,1
1763,Software Engineer,47.4,243,1221,80.1,0
2349,Software Engineer,47.4,243,1221,80.1,1
2903,Software Engineer,47.2,245,1221,80.0,0
2282,Software Engineer,47.0,246,1221,79.9,0
1004,Software Engineer,46.9,247,1221,79.8,0
1511,Software Engineer,46.9,247,1221,79.8,1
3377,Software Engineer,46.9,247,1221,79.8,0
2078,Software Engineer,46.7,250,1221,79.6,0
60,Software Engineer,46.6,251,1221,79.5,1
1107,Software Engineer,46.6,251,1221,79.5,0
2189,Software Engineer,46.5,253,1221,79.4,1
889,Software Engineer,46.4,254,1221,79.2,0
1664,Software Engineer,46.4,254,1221,79.2,0
1958,Software Engineer,46.4,254,1221,79.2,0
2725,Software Engineer,46.4,254,1221,79.2,1
1790,Software Engineer,46.3,258,1221,78.9,1
1836,Software Engineer,46.3,258,1221,78.9,0
2882,Software Engineer,46.3,258,1221,78.9,0
3590,Software Engineer,46.2,261,1221,78.7,0
1550,Software Engineer,45.8,262,1221,78.6,1
2459,Software Engineer,45.8,262,1221,78.6,1
619,Software Engineer,45.7,264,1221,78.4,1
2384,Software Engineer,45.7,264,1221,78.4,0
3531,Software Engineer,45.6,266,1221,78.3,0
3186,Software Engineer,45.5,267,1221,78.2,1
3441,Software Engineer,45.3,268,1221,78.1,1
1111,Software Engineer,45.2,269,1221,78.0,0
1589,Software Engineer,45.2,269,1221,78.0,0
3856,Software Engineer,45.1,271,1221,77.9,1
744,Software Engineer,45.0,272,1221,77.8,1
845,Software Engineer,44.8,273,1221,77.7,0
973,Software Engineer,44.8,273,1221,77.7,1
3941,Software Engineer,44.4,275,1221,77.6,1
3419,Software Engineer,44.3,276,1221,77.5,1
128,Software Engineer,44.2,277,1221,77.3,0
1069,Software Engineer,44.2,277,1221,77.3,1
1101,Software Engineer,44.2,277,1221,77.3,1
2334,Software Engineer,44.2,277,1221,77.3,1
3890,Software Engineer,44.1,281,1221,77.1,0
3154,Software Engineer,43.9,282,1221,77.0,0
112,Software Engineer,43.7,283,1221,76.9,0
3015,Software Engineer,43.7,283,1221,76.9,1
535,Software Engineer,43.6,285,1221,76.7,0
2017,Software Engineer,43.6,285,1221,76.7,0
3699,Software Engineer,43.6,285,1221,76.7,0
264,Software Engineer,43.4,288,1221,76.5,0
1356,Software Engineer,43.4,288,1221,76.5,1
1165,Software Engineer,43.3,290,1221,76.3,0
1590,Software Engineer,43.2,291,1221,76.2,1
3778,Software Engineer,43.2,291,1221,76.2,0
3970,Software Engineer,43.2,291,1221,76.2,0
3397,Software Engineer,43.1,294,1221,76.0,1
29,Software Engineer,43.0,295,1221,75.9,1
283,Software Engineer,43.0,295,1221,75.9,0
207,Software Engineer,42.9,297,1221,75.7,0
1568,Software Engineer,42.9,297,1221,75.7,0
3427,Software Engineer,42.8,299,1221,75.5,1
3873,Software Engineer,42.8,299,1221,75.5,1
3995,Software Engineer,42.8,299,1221,75.5,0
1926,Software Engineer,42.3,302,1221,75.3,1
1668,Software Engineer,42.2,303,1221,75.2,0
2376,Software Engineer,42.2,303,1221,75.2,1
1315,Software Engineer,42.1,305,1221,75.0,0
2397,Software Engineer,42.1,305,1221,75.0,0
3962,Software Engineer,42.1,305,1221,75.0,0
2289,Software Engineer,42.0,308,1221,74.8,1
3631,Software Engineer,42.0,308,1221,74.8,1
281,Software Engineer,41.8,310,1221,74.7,1
2583,Software Engineer,41.6,311,1221,74.6,1
1350,Software Engineer,41.5,312,1221,74.5,0
3071,Software Engineer,41.4,313,1221,74.4,1
3425,Software Engineer,41.3,314,1221,74.4,1
683,Software Engineer,41.2,315,1221,74.3,1
389,Software Engineer,41.0,316,1221,74.1,0
2008,Software Engineer,41.0,316,1221,74.1,0
3182,Software Engineer,41.0,316,1221,74.1,0
155,Software Engineer,40.8,319,1221,73.9,0
3578,Software Engineer,40.8,319,1221,73.9,0
2606,Software Engineer,40.5,321,1221,73.8,1
3394,Software Engineer,40.5,321,1221,73.8,0
269,Software Engineer,40.4,323,1221,73.6,1
3630,Software Engineer,40.4,323,1221,73.6,1
3899,Software Engineer,40.3,325,1221,73.5,1
994,Software Engineer,40.2,326,1221,73.4,0
350,Software Engineer,40.1,327,1221,73.3,1
756,Software Engineer,39.8,328,1221,73.2,0
415,Software Engineer,39.5,329,1221,73.1,1
2316,Software Engineer,39.5,329,1221,73.1,0
3144,Software Engineer,39.4,331,1221,73.0,0
2129,Software Engineer,39.3,332,1221,72.9,0
1386,Software Engineer,39.2,333,1221,72.8,0
1620,Software Engineer,39.2,333,1221,72.8,0
1463,Software Engineer,39.1,335,1221,72.6,0
3138,Software Engineer,39.1,335,1221,72.6,1
3840,Software Engineer,39.1,335,1221,72.6,0
2588,Software Engineer,38.7,338,1221,72.4,0
3609,Software Engineer,38.7,338,1221,72.4,0
462,Software Engineer,38.6,340,1221,72.2,0
2209,Software Engineer,38.6,340,1221,72.2,0
2264,Software Engineer,38.2,342,1221,72.1,0
1575,Software Engineer,38.1,343,1221,72.0,1
227,Software Engineer,38.0,344,1221,71.8,1
988,Software Engineer,38.0,344,1221,71.8,0
2501,Software Engineer,38.0,344,1221,71.8,0
310,Software Engineer,37.8,347,1221,71.6,0
1843,Software Engineer,37.8,347,1221,71.6,0
2298,Software Engineer,37.8,347,1221,71.6,0
2422,Software Engineer,37.6,350,1221,71.4,1
516,Software Engineer,37.4,351,1221,71.2,0
725,Software Engineer,37.4,351,1221,71.2,1
1185,Software Engineer,37.4,351,1221,71.2,0
2932,Software Engineer,37.4,351,1221,71.2,0
271,Software Engineer,37.3,355,1221,70.9,0
3947,Software Engineer,37.3,355,1221,70.9,1
3977,Software Engineer,37.3,355,1221,70.9,1
